Id,Name,Categories,Species,Lat,Lng,Lat/Lng,"Address Override","Street Num",Street,Suburb,State,Postcode,Country,"Last Known Status",Tags,"Owned By","Contracted To","Map URL","Profile URL"
4dc95,"Unknown Dairy","Farm (dairy)",Cows/cattle,-38.319550,143.245331,"-38.319550, 143.245331",,35,"Salmons Road","South Purrumbete",VIC,3260,Australia,Open,,,,https://www.farmtransparency.org/map?location=4dc95,https://www.farmtransparency.org/facilities/4dc95-unknown-dairy
72cfc,"Unknown - piggery or caged eggs?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-38.027023,143.219498,"-38.027023, 143.219498",,2951,"Lower Darlington Road",Larralea,VIC,3325,Australia,Open,,,,https://www.farmtransparency.org/map?location=72cfc,https://www.farmtransparency.org/facilities/72cfc-unknown-piggery-or-caged-eggs
ac9ac,Unknown,,,-36.077148,143.199692,"-36.077148, 143.199692",,63,"Corack Road",Wycheproof,VIC,3527,Australia,Open,,,,https://www.farmtransparency.org/map?location=ac9ac,https://www.farmtransparency.org/facilities/ac9ac-unknown
dc71b,"Unknown piggery","Farm (meat)",Pigs,-35.927181,143.230637,"-35.927181, 143.230637",,23,"Blacks Lane",Dumosa,VIC,3527,Australia,Open,,,,https://www.farmtransparency.org/map?location=dc71b,https://www.farmtransparency.org/facilities/dc71b-unknown-piggery
3e688,Unknown,,,-35.822323,143.206802,"-35.822323, 143.206802",,378,"J J Whites Road",Nullawil,VIC,3529,Australia,Open,,,,https://www.farmtransparency.org/map?location=3e688,https://www.farmtransparency.org/facilities/3e688-unknown
22804,Unknown,"Race training/breeding",Horses,-38.067513,144.421234,"-38.067513, 144.421234",,360,"Avalon Road",Avalon,VIC,3212,Australia,Open,,,,https://www.farmtransparency.org/map?location=22804,https://www.farmtransparency.org/facilities/22804-unknown
193c7,Unknown,"Race training/breeding",Greyhounds,-38.039223,144.429504,"-38.039223, 144.429504",,60,"Avalon Road",Avalon,VIC,3212,Australia,Open,,,,https://www.farmtransparency.org/map?location=193c7,https://www.farmtransparency.org/facilities/193c7-unknown
98e6f,"Ballywarra Farms","Farm (meat)",Chickens,-38.198238,145.727219,"-38.198238, 145.727219",,170,"Chambers Road",Modella,VIC,3816,Australia,Open,,,"Turosi Farming Pty Ltd",https://www.farmtransparency.org/map?location=98e6f,https://www.farmtransparency.org/facilities/98e6f-ballywarra-farms
c884e,"ProTen - Catani","Farm (meat)",Chickens,-38.203186,145.653259,"-38.203186, 145.653259",,200,"Mccraws Road",Catani,VIC,3981,Australia,Open,,"ProTen Pty Ltd",,https://www.farmtransparency.org/map?location=c884e,https://www.farmtransparency.org/facilities/c884e-proten-catani
1a71f,"Unknown feedlot","Farm (meat)",Cows/cattle,-38.298790,145.565445,"-38.298790, 145.565445",,5205,"South Gippsland Highway","Lang Lang",VIC,3984,Australia,Open,Feedlot,,,https://www.farmtransparency.org/map?location=1a71f,https://www.farmtransparency.org/facilities/1a71f-unknown-feedlot
f1f7e,"Unknown Dairy","Farm (dairy)",Cows/cattle,-38.286667,143.289764,"-38.286667, 143.289764",,50,"Church Road",Pomborneit,VIC,3260,Australia,Open,,,,https://www.farmtransparency.org/map?location=f1f7e,https://www.farmtransparency.org/facilities/f1f7e-unknown-dairy
d2f8b,Unknown,,,-36.586727,143.272964,"-36.586727, 143.272964",,8,"Prestwood Road","St Arnaud",VIC,3478,Australia,Open,,,,https://www.farmtransparency.org/map?location=d2f8b,https://www.farmtransparency.org/facilities/d2f8b-unknown
a311b,"Rainbow Valley Turkeys (west)","Farm (meat)",Turkeys,-36.574112,143.302338,"-36.574112, 143.302338",,64,"Hard Hills Road","Slaty Creek",VIC,3477,Australia,Open,,,,https://www.farmtransparency.org/map?location=a311b,https://www.farmtransparency.org/facilities/a311b-rainbow-valley-turkeys-west
8eb12,"JBS Pork Australia - St Arnaud Piggery","Farm (meat)",Pigs,-36.593502,143.260254,"-36.593502, 143.260254",,42,"Nelson Road","St Arnaud",VIC,3478,Australia,Open,,,,https://www.farmtransparency.org/map?location=8eb12,https://www.farmtransparency.org/facilities/8eb12-jbs-pork-australia-st-arnaud-piggery
cdd73,"Baumgartner Piggery","Farm (meat)",Pigs,-36.468674,143.287354,"-36.468674, 143.287354",,94,"Swanwater North Road","Coonooer Bridge",VIC,3477,Australia,Open,,,,https://www.farmtransparency.org/map?location=cdd73,https://www.farmtransparency.org/facilities/cdd73-baumgartner-piggery
4ec29,"Forster Piggery","Farm (meat)",Pigs,-36.582008,143.342606,"-36.582008, 143.342606",,499,"Old Wedderburn Road","Slaty Creek",VIC,3477,Australia,Open,,,,https://www.farmtransparency.org/map?location=4ec29,https://www.farmtransparency.org/facilities/4ec29-forster-piggery
9a823,Unknown,,,-35.916687,143.355682,"-35.916687, 143.355682",,2633,"Charlton-Swan Hill Road","Towaninny South",VIC,3527,Australia,Open,,,,https://www.farmtransparency.org/map?location=9a823,https://www.farmtransparency.org/facilities/9a823-unknown
9c14a,Unknown,,,-35.066727,143.355759,"-35.066727, 143.355759",,1035,"Koraleigh Road",Koraleigh,NSW,2735,Australia,Open,,,,https://www.farmtransparency.org/map?location=9c14a,https://www.farmtransparency.org/facilities/9c14a-unknown
fe9cb,"Klemby Farms","Farm (dairy)",Cows/cattle,-38.377254,143.441696,"-38.377254, 143.441696",,85,"Boxs Road","Pirron Yallock",VIC,3249,Australia,Open,,,,https://www.farmtransparency.org/map?location=fe9cb,https://www.farmtransparency.org/facilities/fe9cb-unknown-dairy
e41a3,"Unknown Dairy","Farm (dairy)",Cows/cattle,-38.387356,143.449005,"-38.387356, 143.449005",,475,"Tomahawk Creek Road",Irrewillipe,VIC,3249,Australia,Open,,,,https://www.farmtransparency.org/map?location=e41a3,https://www.farmtransparency.org/facilities/e41a3-unknown-dairy
61552,"Unknown broiler farm","Farm (meat)",Chickens,-38.355236,143.455490,"-38.355236, 143.455490",,105,"Tomahawk Creek Road","Pirron Yallock",VIC,3249,Australia,Open,,,,https://www.farmtransparency.org/map?location=61552,https://www.farmtransparency.org/facilities/61552-unknown-broiler-farm
fb8ad,"Unknown free-range piggery","Farm (meat)",Pigs,-37.876499,143.420975,"-37.876499, 143.420975",,,"Crambs Road","Mount Bute",VIC,3324,Australia,Open,,,,https://www.farmtransparency.org/map?location=fb8ad,https://www.farmtransparency.org/facilities/fb8ad-unknown-free-range-piggery
50858,Unknown,,,-36.734245,143.408630,"-36.734245, 143.408630",,1362,"Dunolly Road",Emu,VIC,3475,Australia,Open,,,,https://www.farmtransparency.org/map?location=50858,https://www.farmtransparency.org/facilities/50858-unknown
86131,"Teys Charleton Feedlot","Farm (meat)",Cows/cattle,-36.361336,143.402115,"-36.361336, 143.402115",,224,"Yeungroon-Woosang Road","Yeungroon East",VIC,3525,Australia,Open,Feedlot,"Teys Australia",,https://www.farmtransparency.org/map?location=86131,https://www.farmtransparency.org/facilities/86131-teys-charleton-feedlot
19139,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-36.085403,143.441559,"-36.085403, 143.441559",,908,"Narrewillock-Quambatook Road","Glenloth East",VIC,3527,Australia,Open,,,,https://www.farmtransparency.org/map?location=19139,https://www.farmtransparency.org/facilities/19139-unknown-piggery
269af,"Unknown piggery","Farm (meat)",Pigs,-36.053181,143.391571,"-36.053181, 143.391571",,228,"Jeruk River North Road",Bunguluke,VIC,3527,Australia,Open,,,,https://www.farmtransparency.org/map?location=269af,https://www.farmtransparency.org/facilities/269af-unknown-piggery
8a871,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-36.036587,143.395416,"-36.036587, 143.395416",,468,"Jeruk River North Road",Jeruk,VIC,3527,Australia,Open,,,,https://www.farmtransparency.org/map?location=8a871,https://www.farmtransparency.org/facilities/8a871-unknown-piggery
76d6f,Unknown,,,-35.456345,143.415894,"-35.456345, 143.415894",,1946,"Lake Boga-Ultima Road",Goschen,VIC,3585,Australia,Open,,,,https://www.farmtransparency.org/map?location=76d6f,https://www.farmtransparency.org/facilities/76d6f-unknown
e5f62,"Eucumbene Trout Farm","Farm (meat)",Fish/sealife,-36.274387,148.718613,"-36.274387, 148.718613",,1066,"Stoney Creek Road","Rocky Plain",NSW,2628,Australia,Open,,,,https://www.farmtransparency.org/map?location=e5f62,https://www.farmtransparency.org/facilities/e5f62-eucumbene-trout-farm
4c2ac,"Unknown Dairy","Farm (dairy)",Cows/cattle,-35.168800,138.711807,"-35.168800, 138.711807",,563,"Dashwood Gully Road",Kangarilla,SA,5157,Australia,Open,,,,https://www.farmtransparency.org/map?location=4c2ac,https://www.farmtransparency.org/facilities/4c2ac-unknown-dairy
f093f,"Brooks Dairy Farm","Farm (dairy)",Cows/cattle,-35.168800,138.711807,"-35.168800, 138.711807",,563,"Dashwood Gully Road",Kangarilla,SA,5157,Australia,Open,,"LR & HD BROOKS & SON",,https://www.farmtransparency.org/map?location=f093f,https://www.farmtransparency.org/facilities/f093f-brooks-dairy-farm
714f7,"Geelunga Ayrshires Dairy","Farm (dairy)",Cows/cattle,-35.164375,138.764267,"-35.164375, 138.764267",,181,"Kondoparinga Road",Meadows,SA,5201,Australia,Open,,,,https://www.farmtransparency.org/map?location=714f7,https://www.farmtransparency.org/facilities/714f7-geelunga-ayrshires-dairy
f0e5c,"River Light Goat Depot","Depot / holding yard",Goats,-34.461243,138.556625,"-34.461243, 138.556625",,2376,"Redbanks Road",Redbanks,SA,5502,Australia,Open,,,,https://www.farmtransparency.org/map?location=f0e5c,https://www.farmtransparency.org/facilities/f0e5c-river-light-goat-depot
f2482,"Pualco Pastoral Goat Depot","Depot / holding yard",Goats,-34.399002,139.060425,"-34.399002, 139.060425",,52,"St Kitts West Road","St Kitts",SA,5356,Australia,Open,,,,https://www.farmtransparency.org/map?location=f2482,https://www.farmtransparency.org/facilities/f2482-pualco-pastoral-goat-depot
01ee1,"Unknown Dairy","Farm (dairy)",Cows/cattle,-35.207279,138.741013,"-35.207279, 138.741013",,247,"Morris Road",Meadows,SA,5201,Australia,Open,,,,https://www.farmtransparency.org/map?location=01ee1,https://www.farmtransparency.org/facilities/01ee1-unknown-dairy
0c6a8,"Unknown Dairy","Farm (dairy)",Cows/cattle,-36.809612,149.685944,"-36.809612, 149.685944",,1589,"Myrtle Mountain Road",Candelo,NSW,2550,Australia,Open,,,,https://www.farmtransparency.org/map?location=0c6a8,https://www.farmtransparency.org/facilities/0c6a8-unknown-dairy
30fde,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-34.194611,146.928574,"-34.194611, 146.928574",,496,"Yithan Road",Ardlethan,NSW,2665,Australia,Open,,,,https://www.farmtransparency.org/map?location=30fde,https://www.farmtransparency.org/facilities/30fde-unknown-piggery
dfb95,"Unknown feedlot","Farm (meat)",Cows/cattle,-32.720924,147.105240,"-32.720924, 147.105240",,1078,"Carawatha Road",Condobolin,NSW,2877,Australia,Open,Feedlot,,,https://www.farmtransparency.org/map?location=dfb95,https://www.farmtransparency.org/facilities/dfb95-unknown-feedlot
8b54f,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-34.335728,147.220108,"-34.335728, 147.220108",,66,"Common Road","Ariah Park",NSW,2665,Australia,Open,,,,https://www.farmtransparency.org/map?location=8b54f,https://www.farmtransparency.org/facilities/8b54f-unknown-piggery
4c380,Unknown,,,-32.595848,147.348999,"-32.595848, 147.348999",,2640,"Jumble Plains Road","Boona Mount",NSW,2877,Australia,Open,,,,https://www.farmtransparency.org/map?location=4c380,https://www.farmtransparency.org/facilities/4c380-unknown
51e03,Unknown,,,-34.978142,147.555267,"-34.978142, 147.555267",,1606,"Pattersons Road",Harefield,NSW,2650,Australia,Open,,,,https://www.farmtransparency.org/map?location=51e03,https://www.farmtransparency.org/facilities/51e03-unknown
d322e,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-32.840263,147.512833,"-32.840263, 147.512833",,,"Shanklin Lane",Fifield,NSW,2875,Australia,Open,,,,https://www.farmtransparency.org/map?location=d322e,https://www.farmtransparency.org/facilities/d322e-unknown-piggery
4a3f8,"Frampton Flat Feedlot","Farm (meat)",Cows/cattle,-33.397644,146.718323,"-33.397644, 146.718323",,513,"Tullibigeal Road",Tullibigeal,NSW,2669,Australia,Open,Feedlot,"Frampton Flat Feedlot Pty Ltd",,https://www.farmtransparency.org/map?location=4a3f8,https://www.farmtransparency.org/facilities/4a3f8-frampton-flat-feedlot
199d5,"Rangi Pig Farm","Farm (meat)",Pigs,-32.650726,147.524231,"-32.650726, 147.524231",,,"Unnamed Road",Tullamore,NSW,2874,Australia,Open,,,,https://www.farmtransparency.org/map?location=199d5,https://www.farmtransparency.org/facilities/199d5-rangi-pig-farm
be976,"Ladysmith Farms","Farm (dairy)",Cows/cattle,-35.158920,147.642914,"-35.158920, 147.642914",,1770,"Sturt Highway",Borambola,NSW,2650,Australia,Open,,,,https://www.farmtransparency.org/map?location=be976,https://www.farmtransparency.org/facilities/be976-lady-smith-farms-dairy
ad0ac,"Unknown piggery","Farm (meat)",Pigs,-35.018829,147.662994,"-35.018829, 147.662994",,253,"Oivi Lane",Wantabadgery,NSW,2650,Australia,Open,,,,https://www.farmtransparency.org/map?location=ad0ac,https://www.farmtransparency.org/facilities/ad0ac-unknown-piggery
aaa2a,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-34.903172,147.763306,"-34.903172, 147.763306",,1143,"Wantiool Road",Eurongilly,NSW,2663,Australia,Open,,,,https://www.farmtransparency.org/map?location=aaa2a,https://www.farmtransparency.org/facilities/aaa2a-unknown-piggery
32a28,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-34.452316,147.748230,"-34.452316, 147.748230",,244,"Wallundry Road",Springdale,NSW,2666,Australia,Open,,,,https://www.farmtransparency.org/map?location=32a28,https://www.farmtransparency.org/facilities/32a28-unknown-piggery
c55c5,"RR & LA Parry","Farm (eggs)",Chickens,-27.769417,151.937012,"-27.769417, 151.937012",,14340,"New England Highway","East Greenmount",QLD,4359,Australia,Open,,,,https://www.farmtransparency.org/map?location=c55c5,https://www.farmtransparency.org/facilities/c55c5-rr-la-parry
624cf,"Country Range Farming","Farm (eggs)",Chickens,-27.391750,151.815247,"-27.391750, 151.815247",,195,"Kelvinhaugh Boodua Road",Boodua,QLD,4401,Australia,Open,,"Country Range Farming Pty Ltd",,https://www.farmtransparency.org/map?location=624cf,https://www.farmtransparency.org/facilities/624cf-country-range-farming
4d519,"Wingrave Station","Farm (eggs)",Chickens,-27.659763,151.593384,"-27.659763, 151.593384",,3121,"Oakey Pittsworth Road",Springside,QLD,4356,Australia,Open,,"DM & JM HINTZ",,https://www.farmtransparency.org/map?location=4d519,https://www.farmtransparency.org/facilities/4d519-wingrave-station
03a4f,Unknown,,,-27.661518,153.299805,"-27.661518, 153.299805",,275-375,"Serpentine Creek Road","Redland Bay",QLD,4165,Australia,Open,,,,https://www.farmtransparency.org/map?location=03a4f,https://www.farmtransparency.org/facilities/03a4f-unknown
43d48,"Top of The Range Eggs & Hatchery","Farm (eggs), Hatchery",Chickens,-27.620319,153.260559,"-27.620319, 153.260559","218 Heinemann Road Redland Bay QLD 4165",218,"Heinemann Road","Redland Bay",QLD,4165,Australia,Open,Hatchery,"EES Marketing Pty Ltd","Bond Enterprises",https://www.farmtransparency.org/map?location=43d48,https://www.farmtransparency.org/facilities/43d48-top-range-eggs-hatchery
f9c25,"Happy Eggs","Farm (eggs)",Chickens,-17.568806,145.956268,"-17.568806, 145.956268",,619,"Henderson Drive","Pin Gin Hill",QLD,4860,Australia,Open,,"Yamagishism Life Cairns Jikkenchi Pty Ltd",,https://www.farmtransparency.org/map?location=f9c25,https://www.farmtransparency.org/facilities/f9c25-happy-eggs
3935e,"Harvey's Hatchery","Farm (eggs), Hatchery",Chickens,-21.145855,148.810791,"-21.145855, 148.810791",,178,"Nicholsons Road",Benholme,QLD,4754,Australia,Open,Hatchery,"Noel Alfred Venton",,https://www.farmtransparency.org/map?location=3935e,https://www.farmtransparency.org/facilities/3935e-harveys-hatchery
a2499,"Possibly 'Hickmotts Quality Eggs'","Farm (eggs) (unconfirmed)","Chickens (unconfirmed)",-20.031675,148.214294,"-20.031675, 148.214294",,33,"Drays Road",Bowen,QLD,4805,Australia,Open,,"T & V Hickmott Pty Ltd",,https://www.farmtransparency.org/map?location=a2499,https://www.farmtransparency.org/facilities/a2499-possibly-hickmotts-quality-eggs
289b1,"Joalma Poultry Farm","Farm (eggs)",Chickens,-17.021999,145.740051,"-17.021999, 145.740051",,32-42,"Mount Peter Road",Edmonton,QLD,4869,Australia,Open,,"Joalma Poultry Farm Pty Ltd",,https://www.farmtransparency.org/map?location=289b1,https://www.farmtransparency.org/facilities/289b1-joalma-poultry-farm
b6947,"Knotsbury Farm","Farm (eggs)",Chickens,-27.644814,151.879669,"-27.644814, 151.879669",,91,"Shepperd Road","Vale View",QLD,4352,Australia,Open,,,,https://www.farmtransparency.org/map?location=b6947,https://www.farmtransparency.org/facilities/b6947-knotsbury-farm
bc388,"Michael Bertram Williams and Esther Rae Williams","Farm (eggs)",Chickens,-27.558470,153.153610,"-27.558470, 153.153610",,65,"Upfield Street",Burbank,QLD,4156,Australia,Open,,,,https://www.farmtransparency.org/map?location=bc388,https://www.farmtransparency.org/facilities/bc388-michael-bertram-williams-esther-rae-williams
9889a,"Nadra Eggs","Farm (eggs)",Chickens,-27.031477,152.868958,"-27.031477, 152.868958",,90,"Newlands Road",Wamuran,QLD,4512,Australia,Open,,"Nadra Investments Pty Ltd",,https://www.farmtransparency.org/map?location=9889a,https://www.farmtransparency.org/facilities/9889a-nadra-eggs
48cd4,"Nadra Eggs","Farm (eggs)",Chickens,-27.356239,153.053116,"-27.356239, 153.053116",,65,"Muller Road",Boondall,QLD,4034,Australia,Open,,"Nadra Investments Pty Ltd",,https://www.farmtransparency.org/map?location=48cd4,https://www.farmtransparency.org/facilities/48cd4-nadra-eggs
bfd9b,"Noel Kratzmann","Farm (eggs)",Chickens,-27.828327,151.949036,"-27.828327, 151.949036",,15057,"New England Highway",Nobby,QLD,4360,Australia,Open,,"Noel Kratzmann",,https://www.farmtransparency.org/map?location=bfd9b,https://www.farmtransparency.org/facilities/bfd9b-noel-kratzmann
6f310,"Ovaston Organics","Farm (eggs)",Chickens,-27.620968,151.681366,"-27.620968, 151.681366",,714,"Linthorpe Valley Road",Linthorpe,QLD,4356,Australia,Open,,"Amanda Leann Gale",,https://www.farmtransparency.org/map?location=6f310,https://www.farmtransparency.org/facilities/6f310-ovaston-organics
d729b,"Argyle Farming","Farm (dairy)",Cows/cattle,-27.624256,151.690674,"-27.624256, 151.690674",,,"Linthorpe Valley Road",Linthorpe,QLD,4356,Australia,Open,,"K Garratt And Son",,https://www.farmtransparency.org/map?location=d729b,https://www.farmtransparency.org/facilities/d729b-argyle-farming
3ff5e,"University of Queensland - Gatton Piggery","Farm (meat)",Pigs,-27.555964,152.341156,"-27.555964, 152.341156",,,"Hay Lane",Lawes,QLD,4345,Australia,Closed,,"University Of Queensland",,https://www.farmtransparency.org/map?location=3ff5e,https://www.farmtransparency.org/facilities/3ff5e-university-queensland-gatton-piggery
173ee,"R.F, E.H & W.J Kessler Egg Farm","Farm (eggs)",Chickens,-27.828346,151.810486,"-27.828346, 151.810486",,1126,"Mount Kent Boundary Road",Felton,QLD,4358,Australia,Open,,"R.F, E.H & W.J Kessler",,https://www.farmtransparency.org/map?location=173ee,https://www.farmtransparency.org/facilities/173ee-rf-eh-wj-kessler-egg-farm
d2276,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-27.834915,151.890228,"-27.834915, 151.890228",,456,"Jackson Road",Nobby,QLD,4360,Australia,Open,,,,https://www.farmtransparency.org/map?location=d2276,https://www.farmtransparency.org/facilities/d2276-unknown-piggery
98d3b,"Unknown piggery","Farm (meat)",Pigs,-27.838392,151.903900,"-27.838392, 151.903900",,456,"Jackson Road",Nobby,QLD,4360,Australia,Open,,,,https://www.farmtransparency.org/map?location=98d3b,https://www.farmtransparency.org/facilities/98d3b-unknown-piggery
a95f1,"Leslie Arthur Nuss and Mabel Dawn Nuss","Farm (meat)",Pigs,-27.787308,151.950943,"-27.787308, 151.950943",,19,"Moller Road","East Greenmount",QLD,4359,Australia,Open,,"Leslie Arthur Nuss And Mabel Dawn Nuss",,https://www.farmtransparency.org/map?location=a95f1,https://www.farmtransparency.org/facilities/a95f1-leslie-arthur-nuss-mabel-dawn-nuss
7842f,"Stockmans Eggs","Farm (eggs)",Chickens,-17.216442,145.530777,"-17.216442, 145.530777",,588,"Tolga Kairi Road",Kairi,QLD,4872,Australia,Open,,,,https://www.farmtransparency.org/map?location=7842f,https://www.farmtransparency.org/facilities/7842f-stockmans-eggs
bfb58,"TJ & SJ Moffatt","Farm (eggs)",Chickens,-27.666901,151.675232,"-27.666901, 151.675232",,99,"Mcintosh Road",Linthorpe,QLD,4356,Australia,Open,,,,https://www.farmtransparency.org/map?location=bfb58,https://www.farmtransparency.org/facilities/bfb58-tj-sj-moffatt
bf897,"Possibly 'Tracey Kay Inwood Egg Farm'","Farm (eggs) (unconfirmed)","Chickens (unconfirmed)",-27.466232,151.832977,"-27.466232, 151.832977",,167,"Storeys Road",Cutella,QLD,4352,Australia,Open,,"Country Range Farming Pty Ltd",,https://www.farmtransparency.org/map?location=bf897,https://www.farmtransparency.org/facilities/bf897-possibly-tracey-kay-inwood-egg-farm
b3468,"Westwoods Poultry Farm","Farm (eggs)",Chickens,-17.410536,145.407333,"-17.410536, 145.407333",,,"Gribble Road",Wondecla,QLD,4887,Australia,Open,,"Alan James Loudon",,https://www.farmtransparency.org/map?location=b3468,https://www.farmtransparency.org/facilities/b3468-westwoods-poultry-farm
f77c1,"Ellerslie Free Range Farms","Farm (eggs)",Chickens,-27.860022,151.173462,"-27.860022, 151.173462",,338,"Ellerslie Road",Turallin,QLD,4357,Australia,Open,"Free Range","Ellerslie Free Range Farms Pty Ltd",,https://www.farmtransparency.org/map?location=f77c1,https://www.farmtransparency.org/facilities/f77c1-ellerslie-free-range-farms
c61f3,"Unknown - caged eggs or piggery","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-33.444530,147.935272,"-33.444530, 147.935272",,,"Unnamed Road",Forbes,NSW,2871,Australia,Open,,,,https://www.farmtransparency.org/map?location=c61f3,https://www.farmtransparency.org/facilities/c61f3-unknown-caged-eggs-or-piggery
3ee6e,"The Mount Feedlot","Farm (meat)",Cows/cattle,-33.424088,147.963867,"-33.424088, 147.963867",,284,"Greens Road",Forbes,NSW,2871,Australia,Open,Feedlot,"ABL Red Meat Pty Ltd",,https://www.farmtransparency.org/map?location=3ee6e,https://www.farmtransparency.org/facilities/3ee6e-the-mount-feedlot
173be,"Unknown piggery","Farm (meat)",Pigs,-34.146515,148.081161,"-34.146515, 148.081161",,2177,"Bribbaree Road",Thuddungra,NSW,2594,Australia,Open,,,,https://www.farmtransparency.org/map?location=173be,https://www.farmtransparency.org/facilities/173be-unknown-piggery
cd992,"Forbes Central West Livestock Exchange",Saleyard,,-33.326942,148.086685,"-33.326942, 148.086685","Back Yamma Road, Forbes NSW 2871",192,"Back Yamma Road",Forbes,NSW,2871,Australia,Open,"Cattle,Sheep,Pigs",,,https://www.farmtransparency.org/map?location=cd992,https://www.farmtransparency.org/facilities/cd992-forbes-central-west-livestock-exchange
ef195,"Forbes Brinecure",,,-33.329739,148.057129,"-33.329739, 148.057129",,812,"Newell Highway",Forbes,NSW,2871,Australia,Open,,,,https://www.farmtransparency.org/map?location=ef195,https://www.farmtransparency.org/facilities/ef195-forbes-brinecure
aed1d,"Possible slaughterhouse or hatchery?","Slaughterhouse (unconfirmed)",,-30.016378,148.094910,"-30.016378, 148.094910",,37958,"Kamilaroi Highway",Walgett,NSW,2832,Australia,Open,,,,https://www.farmtransparency.org/map?location=aed1d,https://www.farmtransparency.org/facilities/aed1d-possible-slaughterhouse-or-hatchery
5440a,"Paringa Feedlot","Farm (meat)",Cows/cattle,-22.832195,147.950241,"-22.832195, 147.950241",,,"Retro Corry Road",Retro,QLD,4723,Australia,Open,Feedlot,"Paringa Pastoral Co. Pty Ltd",,https://www.farmtransparency.org/map?location=5440a,https://www.farmtransparency.org/facilities/5440a-paringa-feedlot
8e6ae,"Coral Coast Barramundi","Farm (meat)",Fish/sealife,-19.940716,147.930237,"-19.940716, 147.930237",,22354,"Bruce Highway",Guthalungra,QLD,4805,Australia,Open,,,,https://www.farmtransparency.org/map?location=8e6ae,https://www.farmtransparency.org/facilities/8e6ae-coral-coast-barramundi
c9328,"Abarue Farm & Feedlot","Farm (meat)",Cows/cattle,-28.836554,148.013641,"-28.836554, 148.013641",,,"Castlereagh Highway",Dirranbandi,QLD,4486,Australia,Open,Feedlot,"Frank Douglas Deshon",,https://www.farmtransparency.org/map?location=c9328,https://www.farmtransparency.org/facilities/c9328-abarue-farm-feedlot
80c4c,"Unknown piggery","Farm (meat)",Pigs,-26.507454,148.021759,"-26.507454, 148.021759",,295,"Piggery Road",Mitchell,QLD,4465,Australia,Open,,,,https://www.farmtransparency.org/map?location=80c4c,https://www.farmtransparency.org/facilities/80c4c-unknown-piggery
d1667,"Davis Poultry Processing / Pindarri Poultry",Slaughterhouse,Chickens,-38.098362,144.368668,"-38.098362, 144.368668",,18-20,"Seaside Parade","North Shore",VIC,3214,Australia,Open,,,,https://www.farmtransparency.org/map?location=d1667,https://www.farmtransparency.org/facilities/d1667-davis-poultry-processing-pindarri-poultry
d3c46,Unknown,,,-33.133987,148.903885,"-33.133987, 148.903885",,44,"Amaroo Road",Molong,NSW,2866,Australia,Open,,,,https://www.farmtransparency.org/map?location=d3c46,https://www.farmtransparency.org/facilities/d3c46-unknown
f3d33,"Red Malley Poultry","Farm (meat)",Chickens,-35.136860,139.407852,"-35.136860, 139.407852",,126,"Jordan Lane",Kepa,SA,5259,Australia,Open,,"Red Mallee Poultry Pty Ltd","Southern Cross Poultry Fund Operations",https://www.farmtransparency.org/map?location=f3d33,https://www.farmtransparency.org/facilities/f3d33-red-malley-poultry
92a2b,"AAM - Murray Bridge Poultry","Farm (meat)",Chickens,-35.148968,139.412216,"-35.148968, 139.412216",,46,"Jordan Lane",Kepa,SA,5259,Australia,Open,,"Southern Cross Poultry Fund Operations","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=92a2b,https://www.farmtransparency.org/facilities/92a2b-aam-murray-bridge-poultry
a9ca4,"AAM Poultry Farm 2","Farm (meat)",Chickens,-35.150898,139.426071,"-35.150898, 139.426071",,1167,"Kepa Road",Kepa,SA,5259,Australia,Open,,"Southern Cross Poultry Fund Operations","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=a9ca4,https://www.farmtransparency.org/facilities/a9ca4-aam-poultry-farm-2
f81f5,"AAM Poultry Farm 1","Farm (meat)",Chickens,-35.142475,139.450104,"-35.142475, 139.450104",,1169,"Kepa Road",Kepa,SA,5259,Australia,Open,,,,https://www.farmtransparency.org/map?location=f81f5,https://www.farmtransparency.org/facilities/f81f5-aam-poultry-farm-1
d53ef,"Nangkita Hills Dairy","Farm (dairy)",Cows/cattle,-35.334743,138.663086,"-35.334743, 138.663086",,423,"Nangkita Road",Nangkita,SA,5210,Australia,Open,,,Parmalat,https://www.farmtransparency.org/map?location=d53ef,https://www.farmtransparency.org/facilities/d53ef-nangkita-hills-dairy
d2d80,"Unknown - piggery?","Farm (meat) (unconfirmed)","Pigs (unconfirmed)",-32.300808,149.027344,"-32.300808, 149.027344",,2725,"Gollan Road",Gollan,NSW,2820,Australia,Open,,,,https://www.farmtransparency.org/map?location=d2d80,https://www.farmtransparency.org/facilities/d2d80-unknown-piggery
