approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
38L,"Sea Hunter (Tikhrybcom, Co. Ltd.)",1 Portovaya St,Magadan,,"Magadan Oblast,Far Eastern Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
21P,"Seawind-1 (PJSC ""NBAMR"" (Public Joint Stock Company ""Nakhodka Active Marine Fishery Base""))","5, Makarova str.",Nakhodka,,"Yamalo-Nenets Autonomous Okrug,Ural Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
46N,"Selenga «Paroos Co.,LTD»","off. 302,16, Karl Marx str.",Yuzhno-Sakhalinsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
33S,"Sergey Bochkarev «Sofco» Co., Ltd","of.16, 80/1, Dzhambula str.",Khabarovsk,,"Khabarovsk Krai,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
46R,Sergey Novosyolov (Collective Farm Fishery By V.I. Lenin),"40, Kosmonavtov str.",Petropavlovsk-Kamchatsky,683000,"Kamchatka Krai,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
62R,Seroglazka (Collective Farm Fishery By V.I. Lenin),"40, Kosmonavtov str.",Petropavlovsk-Kamchatsky,683000,"Kamchatka Krai,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
37Q,Service Partner Ltd.,"29A, Kaliningradskoe shosse",Pionerskiy,,"Novosibirskaya Oblast',Siberian Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
10L,Severnaya Zemlya ('RQF' Ltd. Co.),,Murmansk,183031,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
90G,Severyanin II (LTD SEVRYBKOMFLOT ),"6-5, Shmidta str.",Murmansk,183031,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
01A,"Sevryba-1, (""Virma""Ltd)","off.422, 324, Leningradskiy av.",Arkhangelsk,,"Arkhangelsk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
29N,Shantar-1 Dalnevostochnoe Poberezhe Co.Ltd.,"of.14, 80/1, Dzhambula str.",Khabarovsk,,"Khabarovsk Krai,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
