approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
1379,M/s. Sreeragam Exports Private Limited,"Unit- 2, Plot No. 41, Bent, Champagarh, Chandpur, Dist. Nayagarh - 752024, Odisha",Nayagarh,752069,"Nayagarh,Odisha",India,third-country,FFP,PP,,,PP - Processing Plant,05/09/2025,
1247,M/s. Stellar Marine Food Processor India Pvt. Ltd.,"M-50, MIDC, Dist: Raigad",MIDC Taloja,400104,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,,
1604,M/s. Sun Aquatic Products Private Limited,"Plot-31, KSIDC-Industrial Growth Center, Pallipuram Post-688541, Cherthala, Alappuzha District Kerala",Cherthala,,"Alappuzha,Kerala",India,third-country,FFP,PP,,,PP - Processing Plant,05/09/2025,
2607,M/s. Sun International,"Plot No. 1403, G.I.D.C Estate, Veraval-362269, Gujarat, India",Veraval,362265,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,28/04/2023,
1290,M/s. Sun Marine Exports,"Plot No. 1312, GIDC Estate,",Veraval,362200,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,,
768,M/s. TOLAR OCEAN PRODUCTS PVT. LTD.,"Manur Fisheries Road, Kota-576221 Udupi Taluk & District, Karnataka, India",Udupi,576105,"Udupi district,Karnataka",India,third-country,FFP,PP,,,PP - Processing Plant,02/07/2026,
1192,M/s. ULKA SEA FOODS PVT. LTD.,"Plot No. M-34/2, 35, MIDC, Taloja, Dist. Raigad, Maharashtra, 410208, India",MIDC Taloja,410208,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,11/02/2025,
1161,M/s. ULKA SEAFOODS (P) LTD. (UNIT NO.4),"Plot No. M-79, Taloja, MIDC Industrial Area, Dist. Raigad, Pin-410208, Maharashtra, India",MIDC Taloja,410208,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,11/02/2025,
1215,M/s. ULKA SEAFOODS PVT. LTD.,"Plot No. M-79, MIDC, Taloja, District-Raigad, Maharashtra-410208",MIDC Taloja,410208,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,11/02/2025,
2619,M/s. Ulka Sea Foods Private Limited,"Plot No. M-79, MIDC, Taloja, District- Raigad, Maharashtra- 410208",MIDC Taloja,410208,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
222,M/s. Ulka Seafoods Pvt.Ltd.(Unit II),"Orgao, Marcela Pin-403107",Marcel,,"North Goa,Goa",India,third-country,FFP,PP,,,PP - Processing Plant,,
1851,"M/s. Uniloids Biosciences Private Limited, Unit II",,Bhimavaram,522600,"Prakasam District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,,
CH:CS-20,M/s. V V Marine Products (Cold Storage Unit),"17-C, Keeraikaranthattu, Tisayanvilai, Tamil Nadu, 627657",Tirunelveli,627001,"Tirunelveli Kattabo,Tamil Nadu",India,third-country,FFP,CS,,,CS - Cold Stores,,
1942,M/s. V. B. Medicare Private Limited,"Plot No. 59, 61, 62, 63,66A & 67, SIPCOT Industrial Area, Phase-II, Krishnagiri Main Road, Hosur- 635109, Tamil Nadu",Nagapura,635109,"Kolar district,Karnataka",India,third-country,FFP,PP,,,PP - Processing Plant,28/04/2023,
862,M/s. V.V. Marine Products,,Tuticorin,628003,"Thoothukudi district,Tamil Nadu",India,third-country,FFP,PP,,,PP - Processing Plant,,
1998,M/s. VAISAKHI MARINE RESOURCES PRIVATE LIMITED,"Survey No. 77 & 78, Bayyavaram Village, Yelamanchili Mandal, Anakapalli Dist-531055, Andhra Pradesh, India",ANDHRA PRADESH,,Andhra Pradesh,India,third-country,FFP,PP,,,PP - Processing Plant,10/06/2026,
1941,M/s. VARMA MARINE PRIVATE LIMITED,"R.S.No.361/1, Vempa Road , Mogalturu Village & Mandal , West Godavari District , Andhra Pradesh -534281",West Godavari,,Andhra Pradesh,India,third-country,FFP,PP,,,PP - Processing Plant,19/03/2025,
CH:CS-29,M/s. VISAKHAPATNAM PORT LOGISTICS PARK LIMITED (VPLPL),"SURVEY NO. IP & 2P, BESIDE MINDI RAILWAY SIDING, MULAGANDA VILLAGE, 530012",Visakhapatnam,531173,"Vishakhapatnam District,Andhra Pradesh",India,third-country,FFP,CS,,,CS - Cold Stores,,
1244,M/s. VKM FOODS PRIVATE LIMITED,"Plot No. M-82, MIDC, Taloja Industrial Area, Dist. Raigad-410208, Maharashtra, India",MIDC Taloja,410208,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,10/10/2025,
1265,M/s. VKM Foods Private Limited,"Plot No. D-154/1 & D-155, TTC Industrial Area, Shirvane, District Thane, Navi Mumbai-400706, Maharashtra, India",Thane (MUMBAI),400606,Maharashtra,India,third-country,FFP,PP,,,PP - Processing Plant,27/04/2023,
1297,M/s. Vanita Foods,"Plot No.312, 313, GIDC Estate, Veraval-362269, Gujarat, India",Veraval,362265,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,27/04/2023,
2621,M/s. Vasai Star Foods,"S/N, 18, Poman Village, Vasai Bhiwandi Road, Palghar, Maharashtra, India-401208",Palghar,401209,"Thane,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,05/09/2025,
1847,M/s. Veerabhadra Exports Private Limited,"Survey No.116, Gurajanapalli, Karapa (Mandal), Kakinada, East Godavari District-533016, Andhra Pradesh",East Godavari,,"East Godavari District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,05/09/2025,
832,M/s. Vitality Aquaculture Pvt. Ltd.,,Tuticorin,628003,"Thoothukudi district,Tamil Nadu",India,third-country,FFP,PP,,,PP - Processing Plant,,
1256,M/s. Vitality Aquaculture Pvt. Ltd.,"Plot No 20-21, Sr No 120, Zakhar, Behind Maruti Show Room, Jamnagar Khambhalia Highway, Padana Patiya",Jamnagar,361001,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,,
1272,M/s. Western Superfresh Stores Private Limited,"Plot No.24-27, Survey No.83, Mahadev Service Industrial Estate, Kalyan Shilphata Road, Navi Mumbai -400 701, Maharashtra, India",Mumbai,400701,"Mumbai City,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,27/04/2023,
1245,M/s. Win Marine Products,"Survey No: 1787/1-6, Near G.I.D.C Somnath Road, Veraval-362269, Gujarat, India",Veraval,362265,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,12/07/2023,
KOC/FFP/02739,M/s. YASHASWI FISHMEAL AND OIL COMPANY BRANCH: 2,"Plot No. IP-25 A, Part II, Permude Village, Mangalore SEZ, Dakshina Kannada, Karnataka- 574509",Dakshina Kannada,574509,Karnataka,India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
KOC: CS-63,M/s. Yentrans Maritime Logistics Private Limited,"Cold Store Chamber No. 1, Plot No. 61, KSIDC Mega Food Park Industrial Growth Centre, Pallipuram Post-688541, Cherthala Taluk, Alappuzha District, Kerala",Cherthala,,"Alappuzha,Kerala",India,third-country,FFP,CS,,,CS - Cold Stores,08/09/2025,
1260,M/s. Zeal Aqua Limited,"No. 347, Village-Orma, Taluka Olpad",Surat,394230,"Surat,Gujarat",India,third-country,FFP,PP,,,PP - Processing Plant,,
1869,M/s.Alpha Marine,,Kodavalur,,"Sri Potti Sriramulu Nellore District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,,
CH:CS-28,M/s.COLD CARE TECHNOLOGIES PVT. LTD,"C2A, GURRAMPALEM, INDUSTRIAL ESTATE, PENDURTHI MANDAL – 531173",Visakhapatnam,531173,"Vishakhapatnam District,Andhra Pradesh",India,third-country,FFP,CS,,,CS - Cold Stores,,
MUM-CS-10,M/s.Hiravati Marine Products Pvt.Ltd..,"Survey No-26, Jawar Naka",Porbandar,360575,Gujarat,India,third-country,FFP,CS,,,CS - Cold Stores,,
CH:CS-18,M/s.Kern Logistics Pvt Ltd,"314/1A2, Sriperumbudur Taluk, Kancheepuram District",Chettipedu Village,,"Kanchipuram district,Tamil Nadu",India,third-country,FFP,CS,,,CS - Cold Stores,,
1904,M/s.Tharangini Seafoods,"4/210, MGR ROAD, PALAVAKKAM, CHENNAI-600041 TAMIL NADU",Chennai,600041,"Chennai district,Tamil Nadu",India,third-country,FFP,PP,,,PP - Processing Plant,27/04/2023,
1169,M/sSomnath Marine Export,"Plot No.308, G.I.D.C. Estate, Somnath Road",Veraval,362200,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,,
CHE/FFP/02744,MOURYA AQUEX PRIVATE LIMITED,"1-330/1, KOMARADA ROAD, RAYALAM VILLAGE, BHIMAVARAM - 534 208, WEST GODAVARI DISTRICT",Bhimavaram,522600,"Prakasam District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,,
1340,Matara Aquaculture West Bengal Private Limited,"VILLAGE: GIRIRCHAK, PO : NORGHAT, PS - NANDAKUMAR DIST.:- PURBA MEDINIPUR, WEST BENGAL-721669",Purba Medinipur,,West Bengal,India,third-country,FFP,PP,,,PP - Processing Plant,27/04/2023,
1972,Mekworld Marines and Exports Private Limited,"S.No.382/1,2,3, Agarru Road, Agarthipalem Village, Palakollu Mandal, West Godavari District, Andhra Pradesh-534260",Penkillapadu,534260,"West Godavari District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
CHE/FFP/02753,NK MARINE EXPORTS LLP,"SURVEY NO:750, DOSAPADU PUNTHA ROAD,DUVVA VILLAGE,TANUKU MANDAL,WEST GODAVARI DISTRICT",Bhimavaram,522600,"Prakasam District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,,
1609,OCEAN PROTEINS PRIVATE LIMITED,"PLOT NO. 281 AND 282, BAIKAMPADY INDUSTRIAL AREA, MANGALORE, DAKSHIN KANNAD, KARNATAKA, 575011",Mangalore,575010,"Dakshina Kannada,Karnataka",India,third-country,FFP,PP,,,PP - Processing Plant,05/09/2025,
1607,PROTECH ORGANO FOODS PVT LTD,"Plot No 19 & 20, KSIDC Mega Food Park, KSIDC Growth Centre, Pallipuram Cherthala, Alappuzha-688541, Kerala",Turavoor,688540,"Alappuzha,Kerala",India,third-country,FFP,PP,,,PP - Processing Plant,20/06/2025,
2644,Pravesh Seafood Private Limited,"Plot No. B-28, MIDC, Additional Lote- Parashuram Industrial Area, Asagani, Taluka –Khed, District-Ratnagiri, Maharashtra, Pin – 415708, India.",Khed,415709,"Ratnagiri,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,15/07/2026,
1924,Prince Seafoods Exports,"Door No.06/220/3, S.No.389/2A, ECR Road, Tharuvaikulam",Tuticorin,628003,"Thoothukudi district,Tamil Nadu",India,third-country,FFP,PP,,,PP - Processing Plant,,
2404,"SANDHYA AQUA EXPORTS PRIVATE LIMITED, UNIT -5","KSEZ, R.S No. 208, 209/2,210/4, Plot No. D11, D15, Ponnada Village, U.Kothapalli Mandal, Kakinada District, Andhra Pradesh -533448, India.",ANDHRA PRADESH,,Andhra Pradesh,India,third-country,FFP,PP,,,PP - Processing Plant,10/06/2026,
1980,SV SEA FOODS,"S.F. No 197/2A1C, Plot No. 14, Keela Arasadi Village, Ottapidaram Taluk, Tuticorin – 628002, Tamil Nadu, India",Tuticorin,628002,"Thoothukudi district,Tamil Nadu",India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
1970,Sam Aqua Exports LLP,"R.S. No. 127-1, 127-2, Kurumaddali Village, Pamarru Mandal, Pamarru, Krishna, Andhra Pradesh – 521157",Pamarru,521157,"Krishna District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
CHE/FFP/02728,"Sandhya Aqua Exports Pvt. Ltd., UNIT-II","NH-65, Kurumaddali Village, Pamarru Post & Mandal, Krishna District, Andhra Pradesh- 521157",Bhimavaram,522600,"Prakasam District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,,
2632,Shree Niddhi Exports,"R. S. No. 1498, Javar Road, Kuchhadi, Porbandar - 360575, Gujarat (India)",Porbandar,360575,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,10/06/2026,
1381,Snow World Marine Exports Private Limited,"Bahal, Remuna, Balasore, Baleshwar, Odisha, 756060",Khannagar,756060,"Baleshwar,Odisha",India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
1984,Summit Marine Exports Private Limited,"R.S. No. 435/1, Near Electrical Sub-Station, Akividu Road, Elurupadu, Kalla Mandal, West Godavari, 534236, Andhra Pradesh, India",West Godavari,,Andhra Pradesh,India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
CH:CS-15,VR Food Enterprises LLP,,Chennai,600001,"Chennai district,Tamil Nadu",India,third-country,FFP,CS,,,CS - Cold Stores,,
1597,"m/s Karnataka Fisheries Development Corporation Limited, Unit-3","Marine Export Unit, door no-146,Survey No. 1681-D Tadri, Kumta Taluk, Uttar Kannad Karnataka-581326",Tadadi,581326,"Uttara Kannada,Karnataka",India,third-country,FFP,PP,,,PP - Processing Plant,21/07/2022,
