approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
491.13.B,PT. Winaros Kawula Bahari,"Jl. Raya Cangkring Malang KM 39,4 - Beji",Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
603.13.B,PT. Windublambangan Sejati,"Jl. Gatot Subroto Km. 5 No. 18 Kalipuro, Banyuwangi, Jawa Timur-Indonesia",Banyuwangi,82218,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
136.10.B,PT. Wirontono Baru,"JL Ancol III, No.2 Ancol Barat",Jakarta Utara,,"Jakarta Utara,Jakarta Special Capital Region",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
614.02.B,PT. Yasuriang Samudera Rezeki,"Jl. Gabion Pelabuhan Perikanan Belawan, No. 98 Lingkungan XI. Kelurahan Bagan Deli, Kecamatan Medan Belawan, North Sumatera - Indonesia",Medan,,North Sumatra,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
545.13.A/B,Pt. Aneka Sumber Alam Jaya,Jl. Pandaan Bangil Desa Tidan Km. 4,Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
540.14.C,Pt. Bali Maya Permai Food Canning Industry,"Jl. Raya Pengambengan, Tegal Badeng Barat Negara, Kab. Jembrana Bali 82218",Jembrana,,Bali,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,25/03/2024,
556.14.A/B,Pt. Hatindo Makmur,"Kompleks Pelabuhan Benoa, Jl. Ikan Tuna III No.2, Kel. Pedungan, Kec. Denpasar Selatan, Kota Denpasar, Bali - Indonesia",Denpasar,80223,"Denpasar,Bali",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,04/08/2026,
547.11.B,Pt. Holi Mina Jaya,Jl. Raya Semarang-Tuban Km. 138,Rembang,,Central Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
543.13.C,Pt. Java Peppers Industries,Jl. Raya Kebon Agung 120,Malang,63395,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
541.14.A/B,Pt. Makmur Jaya Sejahtera,Jl. Ikan Tuna IV,Denpasar,80232,"Denpasar,Bali",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
553.14.B,Pt. Prasetya Agung Cahaya Utama,Jl. A. Yani I. Dusun Carik Padang,Tabanan,82114,Bali,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
544.13.B,Pt. Samudra Kencana Mina,Central Square E31Jl. Ahmad Yani 41-43,Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
549.10.A/B,Pt. Tuna Permata Rezeki,"Jl. Muara Baru Ujung, Kompleks PPSJ, Transit 20",Jakarta Utara,,"Jakarta Utara,Jakarta Special Capital Region",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
534.27.B,UD. Piala,Jl. A. Yani Kuda Laut,Sorong,98413,West Papua,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
