approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
TR 34-1978,Merzeci İç ve Dış Ticaret A. Ş.,Üniversite Mah. Bağlariçi Cad. 29/2/1 Merkez Avcılar/İSTANBUL,Istanbul,34450,"Istanbul,Marmara Region; 44 For live non-farmed crayfish and for cooked and/or frozen non-farmed crayfish",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,27/06/2022,
TR 20-0637,"Mittos Su Ürünleri, Turizm, Petrol, Nakliyat, Enerji, Hayvancilik, Ithalat, Ihracat San. Ve Tic. Ltd. Sti",,Çameli,,"Denizli,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 22-0515,NURES Su Ürn. San. ve Tic. Ltd. Şti.,,Enez,,"Edirne,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 52-0025,Namsu Su Ürünleri Ticaret Sanayi Anonim Şirketi,Yenipazar Mah. Yenipazar Semti Küme Evleri No:98 Fatsa - Ordu,Ordu,52100,"Ordu,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,14/01/2025,
TR 61-0149,Natural Fish Deniz Ürünleri İth. ve İhr. Tic. Ltd. Şti.,Organize Sanayi Bölgesi Seyitahmet Mahallesi 1 No'lu Cad. No:31 Beşikdüzü/TRABZON,Trabzon,61250,"Trabzon,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,30/03/2023,
TR 42-1054,Nehirsu Su Ürünleri Sanayi ve Ticaret Limited Şirketi,Bayavşar Mah. 41959 Sok. No:18/1 Merkez Beyşehir KONYA,Konya,42200,"Konya,Central Anatolia Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,03/11/2023,
TR 31-0192,Nesa Su Ürünleri Tic. Ve San. A. S.,-,Arsuz,31060,"Hatay,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0042,Noordzee Su Ürünleri Ihr. San. Ve Tic. A.S.,Kocakışla Mah. Güllük/Milas,Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR09-0572,Noordzee Su Ürünleri İhracat San. ve Tic. A.Ş.- Söke Şubesi,Söke,Aydın,09010,"Aydın,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,23/12/2021,
TR 55-0327,Noordzee Su Ürünleri İhracatı Sanayi Ve Ticaret Anonim Şirketi Bafra Balık Fabrikası Şubesi,Doğankaya Mah. Organize Sanayi Bölgesi 2. Cadde No:47/1 Bafra/SAMSUN,Samsun,55040,"Samsun,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,15/06/2023,
