approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
129,Golden Line Business Company Limited,99 Moo 4 Tambol Kanju,Baeungsampan,,Phetchabun Province; A Poultry,Thailand,third-country,PM,SH CS CP,Y,,SH - Slaughterhouse | CS - Cold Stores | CP - Cutting Plant,,
250,"JPK COLD STORAGE CO.,LTD.",,Bang Phli,,Samut Prakan Province; A Poultry,Thailand,third-country,PM,CS,N,,CS - Cold Stores,,
369,"KVS FRESH PRODUCTS CO., LTD.","99/9 Moo 9, Hua Dong,",Kao Liao,60230,Nakhon Sawan Province; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,03/02/2023,
51,"Kaona Poultry Co., Ltd","110 Moo.6, Tambon Nonnhon, 34190",Warin Chamrap,,Ubon Ratchathani Province; A Poultry,Thailand,third-country,PM,CS SH CP,Y,,CS - Cold Stores | SH - Slaughterhouse | CP - Cutting Plant,,
70,"LAEMTHONG POULTRY CO., LTD.","1/10 Mittraphap road, Tambon Sung Neon, Amphoe Sung Neon",Nakhon Ratchasima,,Nakhon Ratchasima Province; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,12/09/2023,
06,"Laemthong Food Products Co., Ltd","87, 119 Moo 9, Buddhamonthon 5 road, Samphran District, Nakhonpathom, 73210",Nakhon Pathom,73210,Nakhon Phanom Province; A Poultry,Thailand,third-country,PM,CP SH CS,Y,,CP - Cutting Plant | SH - Slaughterhouse | CS - Cold Stores,09/09/2025,
258,"MMP FROZEN FOODS CO., LTD.",,Mueang Samut Sakhon,74000,Samut Sakhon; A Poultry,Thailand,third-country,PM,CS,N,,CS - Cold Stores,,
79,"PANUS POULTRY GROUP CO., LTD.","1/1 MOO 5, T. MONNANG",Phanat Nikhom,20140,Chonburi Province; A Poultry,Thailand,third-country,PM,SH CS CP,Y,,SH - Slaughterhouse | CS - Cold Stores | CP - Cutting Plant,,
370,"PIROJ POULTRY FOOD PHITSANULOK CO., LTD","19/2 MOO 6, BAN KRANG, MUEANG PHITSANULOK",Phitsanulok,65000,Phitsanulok Province; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,22/04/2025,
257,"SCG NICHIREI LOGISTICS CO., LTD.",,Bangsaothong,,Samut Prakan Province; A Poultry,Thailand,third-country,PM,CS,N,,CS - Cold Stores,,
266,"SILVER FARM CENTER CO., LTD.","118 Moo 2, Nong Don",Nong Don,18190,Saraburi Province; A Poultry,Thailand,third-country,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,25/09/2025,
44,Saha Farms Co. Ltd,"99 MOO 8, SARABURI-LOMSAK ROAD, HUAYHIN, CHAI BADAN, 15130",Lopburi,13000,Lopburi Province; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,,
25,"Sun Food International Co., Ltd.",69 MOO 6 Muak Lek-Wang Muang Rd. Kampran,Wang Muang,,Saraburi Province; A Poultry,Thailand,third-country,PM,CP SH CS,Y,,CP - Cutting Plant | SH - Slaughterhouse | CS - Cold Stores,,
244,"THAI FOODS GROUP PUBLIC CO., LTD.","248 MOO 1, BAN NA",Kabin Buri,25110,Prachin Buri Province; A Poultry,Thailand,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,,
119,"THAIFOODS GROUP PUBLIC CO., LTD.",46/19 ULOK SI MUEN,Tha Maka,71130,Kanchanaburi Province; A Poultry,Thailand,third-country,PM,CS SH CP,Y,,CS - Cold Stores | SH - Slaughterhouse | CP - Cutting Plant,,
53,TYSON POULTRY (THAILAND) LIMITED,42/6 MOO 4 TAMBOL ONGKHARAK,Amphoe Ongkharak,,Nakhon Nayok Province; A Poultry,Thailand,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,,
34,TYSON POULTRY (THAILAND) LIMITED,"34/1 MOO 7, TAMBOL BUENGKHAMPROY",Amphoe Lam Luk Ka,,Pathum Thani Province; A Poultry,Thailand,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,,
109,"Thai Poultry Group Co., Ltd.",,Sri Racha,20230,Chonburi Province; A Poultry,Thailand,third-country,PM,CP CS SH,Y,,CP - Cutting Plant | CS - Cold Stores | SH - Slaughterhouse,,
262,VANEDA FOODS CO. LTD.,"180 Moo.5, Bang Khla-Phanom Sarakham Rd., Mueang Mai",Ratchasan,10200,Chachoengsao Province; A Poultry,Thailand,third-country,PM,CP CS,N,,CP - Cutting Plant | CS - Cold Stores,,
357,WINTHAI FOOD COMPANY LIMITED,"88/8 MOO 8, BAN KAENG",Sa Kaeo,,Sa Kaeo Province; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,25/01/2022,
