approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
10.14887/SE,"PROCAVI, S.L.","Ctra. Comarcal 339, Km 23,6",Marchena,00000,"Seville,Andalusia",Spain,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.01219/AB,"PRODUCTOS ALIMENTICIOS ALBACETE, S.A.","POLIGONO INDUSTRIAL ROMICA, C/ ESTOCOLMO Nº7",Albacete,02007,"Albacete,Castile-La Mancha",Spain,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.12050/CR,"PRODUCTOS AVICOLAS DE DAIMIEL, S.A.","CAMINO BARAJAS, S/N",Daimiel,13250,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.22007/AB,"PRODUCTOS CARNICOS ALBACETE, S.L.","PARQUE EMPRESARIAL CAMPOLLANO, CALLE B, Nº 14, NAVE C",Albacete,02007,"Albacete,Castile-La Mancha",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.00324/O,PRODUCTOS CARNICOS EL CUCO SLU,CARRETERA EL RAYO Nº 26,Oviedo,33010,"Asturias,Asturias",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.026131/CA,PRODUCTOS CARNICOS MIGUEL ANGEL BUTRON E HIJOS S.L.,"C/ DE LOS TECNICOS , 5Y 6 -P.I. PELAGATOS",Τσικλάνα ντε λα Φροντέρα,11130,"Cádiz,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.22738/MA,PRODUCTOS CARNICOS PERDIGUERO S.L.L.,CALLE MALAGA Nº 13,Riogordo,29180,"Malaga,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.027564/AV,"PUNTO BIO LA SOLANILLA, S.L.","CTRA. MINGORRIA S/N KM 2,7. POLIG.6, PARC. 239. PARAJE FUENTE LA ZORRA",San Esteban de los Patos,05289,"Ávila,Castile and León; A Poultry",Spain,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
ES094380000010 / 10.024265/BU,RAMON MONZON RASERO,CALLE VIRGEN Nº4,Villalba de Duero,09443,"Burgos,Castile and León",Spain,EU-EFTA,PM,SH,Y,,SH - Slaughterhouse,,
10.12197/SG,RICARDO HERRERO ALBEROLA,AVENIDA SOTILLO (EL) Nº3,La Lastrilla,40196,"Segovia,Castile and León",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.11172/TO,RIOJA MARTÍN INOCENCIO RUBÉN,"TRAVESIA CIUDAD REAL, 3",Santa Olalla,45530,"Cantabria,Cantabria",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.026568/GU,RUBIATO PAREDES SL,"POL IND EL HENARES C/ GUADALAJARA JALISCO, 2",Guadalajara,19004,"Guadalajara,Castile-La Mancha",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
