approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PP.60.0365.22,ANENSA,PORT DE MEHDIA,Kenitra,14020,"Province de Kenitra إقليم القنيطرة,Rabat-Salé-Kenitra",Morocco,third-country,FFP,PP,,,PP - Processing Plant,03/01/2023,
PP.34.0188.18,ANTIPASTI-MED,"ZONE FRANCHE D'EXPORTATION DE TANGER, SECTEUR B1 LOT No 2",Tangier,90010,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PSO.25.0214.19,ANZAR 2 (LE CREVETTIER COMPANY SARL),Nouveau Port d'Agadir Parcelle N° 3,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0130.17,ANZAR I (ASTIPECHE),PARCELLE N° 3 NOUVEAU PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PA.22.0439.24,ARADE ECO AQUACULTURE,"Douar Smamda, commune Lhadra province rhamna",Marrakesh,40100,"Préfecture de Marrakech عمالة مراكش,Marrakech-Safi",Morocco,third-country,FFP,PP,,,PP - Processing Plant,09/10/2024,
PP.71.0299.21,ARENA FISHING,Lot n° 78 Zone industrielle El Marsa,Laayoune,,Laayoune Province,Morocco,third-country,FFP,PP,,,PP - Processing Plant,31/01/2022,
PC0.25.0270.20,AREZAK-19 (SINOPECHE SA),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0346.22,AREZAK-23 (SINOPECHE SA),PORT D'AGADIR,Agadir,,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,28/10/2022,
PCO.25.0344.22,AREZAK-7 (SINOPECHE SA),PORT D'AGADIR,Agadir,,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,28/10/2022,
PCO.25.0345.22,AREZAK-9 (SINOPECHE SA),PORT D'AGADIR,Agadir,,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,28/10/2022,
PCC.5.0152.17,ARGANE 2 (ALTA PECHE SARL),,Casablanca,20032,"Prefecture of Casablanca,Casablanca-Settat",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3909,ARRAZI (OMP FLOTTE),,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP.37.0303.21,ARTEKI,NOUVEAU PORT DE PECHE DE LARACHE,Larache,92000,"Larache Province,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
