approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
MAR 800926 LZ0-03,Buque Atunero María Fernanda,"Calle Don Antonio Suárez Gutiérrez, No. 5, Parque Industrial Fondeport, C.P. 28219, Manzanillo, Colima.",Manzanillo,28219,Colima,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,23/07/2026,
MAR 800926LZ0-06,Buque Atunero María de Jesús,"Calle Don Antonio Suárez Gutiérrez No. 5, Parque Industrial Fondeport, Manzanillo, Colima. C.P. 28219",Manzanillo,28219,Colima,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,23/07/2026,
MAR-800926-LZO,Buque Atunero Oaxaca,"Calle Don Antonio Suárez Gutiérrez No. 5 Parque Industrial Fondeport Manzanillo C.P. 28219, Manzanillo, Colima.",Manzanillo,28219,Colima,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,23/07/2026,
CPM9908303AA,"CONGELADORA DE PESCADOS Y MARISCOS DEL GOLFO, S.A. de C.V.","CALLE 20 S/N ENTRE 5 y 7, COL. ISSSTE, C.P. 24400",Champotón,,Campeche,Mexico,third-country,FFP,PP,,,PP - Processing Plant,09/07/2024,
ZADC-600707-KN8,Carlos Manuel Zacarias Dib,"CALLE 18 No. 512 Y 514, POR 25 Y 27 PUERTO DE ABRIGO, YUCALPETEN, C.P. 97320",Progreso,97320,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
CCI 1002059S4,"Comercial Chisascab, S.A. De C.V.","Km 25 Carretera Mérida Progreso, margen derecho a 200 metros de la carretera Tablaje catastral 8630, El Paraiso, C.P. 97320",Progreso,97320,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
CAQ180516BL9,"Congeladora Aquakino, S.A. De C.V.","Carretera a Kino Km 54.5 S/N, Poblado Miguel Aleman, Bahia de Kino, C.P. 83334",Hermosillo,83334,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
CES170614C48,Conservas y Enlatados Selectos del Mar S.A. de C.V.,"Calle Puerto Madero, No. 1309. Col. Alfredo V. Bonfil, Mazatlán, Sinaloa. C.P.82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,CS,,,CS - Cold Stores,04/03/2026,
MSP190617NT3,"Del Mar Sea Products, S. de R.L. de C.V.","Calle 81, No. 285, Col. Juan Montalvo, Progreso, Yucatán. C.P. 97320",Progreso,97320,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,02/02/2024,
PAZ840831937-25,"EL DUQUE (Pesca Azteca, S.A. de C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,24/07/2026,
PAZ 840831 937-16,"El Dorado (Pesca Azteca, S.A. De C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
MPI 161029V37-1,Embarcación Constanza,"Avenida Emilio Barragán, S/N, Col. Centro, C.P. 82000, Mazatlán, Sinaloa.","Centro, Mazatlán",82000,Sinaloa; 8030233	22/07/2025,Mexico,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
