approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PA071-SEC-INTE,INTERCOLD S.A.C.,LOTE 1D MZ. 620 SECTOR ESTE,Sechura,20071,"Sechura,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA048-CHI-IVFR,INVERSIONES FURIGOVI S.A.C.,"JIRON HUANUCO, MANZANA H-1, LOTE 2, DEL PUEBLO JOVEN MIRAFLORES ALTO",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA058-CHI-IVGU,INVERSIONES GRUPO OLA MAR S.A.C.,"MANZANAR, LOTES 08, 09 Y 10, ENTRE LA AV. PERU Y EL JR. AYACUCHO DEL PUEBLO JOVEN VILLA MARIA, DISTRITO DE NUEVO CHIMBOTE, PROVINCIA DEL SANTA, DEPARTAMENTO DE ANCASH",Nuevo Chimbote,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P176-PAI-IVHL,INVERSIONES HOLDING PERU S.A.C.,"ZONA INDUSTRIAL II. MZ V. LOTE 1-D, CARRETERA PAITA - SULLANA. DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA.",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,26/01/2022,
P357-CHI-IVKT,INVERSIONES KATHYMAR S.A.C.,"PUEBLO JOVEN FLORIDA BAJA MZ. B LOTE 3-4, DISTRITO DE CHIMBOTE, PROVINCIA DE SANTA Y DEPARTAMENTO DE ANCASH.",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,30/06/2025,
PA119-CAL-IVPR,INVERSIONES PERU FLIPPERS E.I.R.L.,"AVENIDA PROLONGACION CENTENARIO CUADRA 16 MZ. A. LT. 18, AA.HH. DANIEL ALCIDES CARRION, PROVINCIA CONSTITUCIONAL DEL CALLAO.",Callao,,"Callao,Constitutional Province of Callao",Peru,third-country,FFP,PP,,,PP - Processing Plant,22/08/2023,
A001-ARE-IVPR,INVERSIONES PERU PACIFICO S.A.,"CALLE EL PALOMAR NO. 103, DISTRITO CERCADO, PROVINCIA Y DEPARTAMENTO DE AREQUIPA",Arequipa,04001,"Arequipa,Arequipa",Peru,third-country,FFP,CS,,,CS - Cold Stores,,
PA098-NUE-IVPR,INVERSIONES PERU PESCA K & P E.I.R.L.,"AV. PERÚ MZ. V LOTE 21 PUEBLO JOVEN VILLA MARÍA, DISTRITO NUEVO CHIMBOTE, PROVINCIA SANTA, DEPARTAMENTO ANCASH.",Nuevo Chimbote,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,27/11/2024,
P348-CAL-IVPS,INVERSIONES PESQUERAS LIGURIA S.A.C.,"AVENIDA LOS FERROLES S/N, PARCELA C, ZONA INDUSTRIAL SANTO DOMINGO DE BOCANEGRA",Callao,,"Callao,Constitutional Province of Callao",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P347-CAL-IVPS,INVERSIONES PESQUERAS LIGURIA S.A.C.,"AVENIDA LOS FERROLES S/N, PARCELA C, ZONA INDUSTRIAL SANTO DOMINGO DE BOCANEGRA",Callao,,"Callao,Constitutional Province of Callao",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
