approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
ZV-04-030,Farhat Hached SF 1399,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
135,Fisher,"Port de pêche, La Goulette, CP 2060",La Goulette,1001,Tunis,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
439,Frigomar,Av. Mohamed Hedi Khefacha .Z. I. Madagascar Sfax 3000,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
712,Frigoport,Port de pêche,Mahdia,3000,Mahdia,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
ZV-04-167,GALLALA SF 1618,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8440452	20/08/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
157,GAMA PECHE,tunisie ARIANA,Ariana,2037,Ariana,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,23/07/2026,
ZV-04-147,GAMMOUDI SF 2183,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8595142	19/01/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP-04-009,GF SYPHAX,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
294,GLOBAL SEAFOOD,BIZERTE,Menzel Jemil,,Bizerte,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
PP-04-008,GOLDEN FISH KERKENA,SFAX,Ouled Kacem-Kerkena,,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
PP-04-007,GOLDEN FISH PLUS,route sidi Salem km 4 BP 60,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
1039,GULF UNION MARINE PRODUCTS (GUMP),Parc d'activités économiques ZARZIS,Medenine,4100,Médenine,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,23/07/2026,
608,General Fish,"Port de pêche, CP 5000",Monastir,3000,Monastir,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
407,Grimdi 2 SF 2223,"Nouveau port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-013,Guirat SF 2094,Nouveau port de pêche,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-097,HADJ ABDELATIF 1644,NOUVEAU PORT DE SFAX,Sfax,3012,Sfax; 1166746	07/04/2026,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-01-001,HADJ ABDELKADER TG 1226,TUNIS LA GOULETTE,La Goulette,1001,Tunis; 8588656	11/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-144,HADJ ALI GA 570,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 1036575	20/02/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-094,HADJ HMIDA II SF 1738,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-066,HADJ LTAIEF SF 2833,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-135,HADJ MANSOUR SF 3190,NOUVEAU PORT DE SFAX,Sfax,3000,Sfax; 9983750	07/10/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-02-005,HADJ MOHAMED MUSTAPHA Bl 761,,Port De Zarzouna,,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-162,HADJ NACEUR MO528,Nouveau port de peche de SFAX,Sfax,3000,Sfax; 8459520	28/01/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-081,HADJ SAAD II SF 2909,Nouveau port de pêche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-075,HADJ SADOK SF 2588,Nouveau port de pêche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-046,HADJ SAID BI 586,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-096,HADJ SALEM SF 2178,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-039,HADJ SAMI NEIFAR BI654,ZARZOUNA,Port De Zarzouna,,Bizerte; 8798500	10/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-107,HAJ ABDELKADER SF 2570,Nouveau port de peche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-064,HAJ AHMED NEIFAR SF 2981,ZARZOUNA,Port De Zarzouna,,Bizerte; 8798108	10/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
735,HAJ IBRAHIM MO 1073,Mahdia,Mahdia,3000,Mahdia; 8356429	17/09/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-082,HAKIM SF 2356,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-104,HEITHEM KARIM SF 2903,Nouveau port de peche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-098,HMAIDA SF 2947,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
433,Habib Néji SF 2187,"Nouveau port de pêche, 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
477,Haja Aziza SF 2147,Nouveau port de pêche,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
406,Hamma SF 2025,"Nouveau port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
238,Hichem SF 2070,"Port de pêche, CP 7021",جرزونة,7000,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-123,IBN FOURATSF 1553,SFAX,Sfax,3000,Sfax; 8589143	09/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-168,IBN KHALDOUN SF 3218,Port de pêche SFAX,Sfax,3000,Sfax; 1122257	22/06/2026,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-02-017,ILE DE KURIAT TG 1132,Port de peche ZARZOUNA CP/7021,Bizerte,7000,Bizerte; 8595324	19/01/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-033,Ibn Chabbat SF 2154,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
715,Ibn El Walid,"Nouveau Port de pêche, CP 5100",Mahdia,3000,Mahdia,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-034,Ibnou Zied TG 422,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
450,Impex Tunisie,"Nouveau Port de pêche, CP 3065",Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
ZV-04-083,JABEUR SF 2888,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
347,JAMEL FISH,Zone industrielle,Kelibia,8090,Nabeul,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,12/12/2023,
ZV-02-013,JAWHAR EL BAHR TG 575,Zarzouna,Bizerte,1001,Bizerte; 8588151	04/02/2022,Tunisia,third-country,FFP,ZV RV,,,ZV - Freezer Vessel | RV - Reefer Vessel,,
296,JEL PESCA,BIZERTE,جرزونة,7000,Bizerte,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
425,Jalloul SF 2167,"Nouveau Port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-160,KAMEL FAOUZI MA 998,Nouveau port de pêche de SFAX,Sfax,3000,Sfax; 8462503	27/01/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-114,KARIM ALLAH SF 2268,Nouveau port de pêche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-02-011,KHERIDDINE BI 567,ZARZOUNA,Bizerte,1001,Bizerte; 8572516	11/01/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
106,Kamexport,"Port de pêche, La Goulette, CP 2060",La Goulette,1001,Tunis,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
449,Karim II SF 1866,"Nouveau Port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
461,Karim SF 1756,"Nouveau Port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
