approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
W7,Peregrine (Peregrine Trust),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
03,Pescaluna East Coast (Pty) Ltd,ERF 83A,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
W8,Pietro Leanja (Trautman Fishing Ent.),,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
S,Pioneer Fishing (Pty) Ltd,St. Helena Bay,Saint Helena Bay,,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
R9,Portia I (Premier Fishing SA (Pty) Ltd),,Cape Town,1741,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ST,Poseidon(Poseidon Fish Traders(Pty)Ltd,"4 Jasmyn Close, Plattekloof,7500",Plattekloof,7500,Western Cape; 1036977	29/11/2023,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
TX,Predator (Red Hawk Fishing),112 Chester Rd,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
12,Premier Fishing SA (PTY) LTD,,Hout Bay,8001,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
RN,Princess Azeemah (Le Tap Cc),"72 Boshoff Street,Westering, Port Elizabeth 6025",Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SR,Puente Sabaris,"16B Dawn Road, Montague Gardens, Cape Town",Cape Town,,Western Cape; 8509210	30/01/2022,South Africa,third-country,FFP,FV,,,FV - Factory Vessel,,
RQ,Pumula III (Pumula H 235 Boat (Pty) Ltd),"22 Queen Street, Humansdorp, 6300",Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,30/09/2025,
ER,Quay Marine,,Cape Town,1741,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
YA,Radiant Star (Radiant Fishing CC),,Cape Town,1741,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
RD,Rafiki (PGV Dreyer),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
W9,Raka (Computer Visserye Cc),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
X5,Raptor (Zingara Trust),,Jeffreysbaai,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
TT,Realeka (Blue Continent Products),,Cape Town,1741,Western Cape,South Africa,third-country,FFP,FV,,,FV - Factory Vessel,,
