approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
SO1-1237,SHOEI MARU No.18,,Yaizu,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SO1-1335,SHOEI MARU No.38,SHIZUOKA-KEN,Yaizu-shi,,"Shizuoka Prefecture,Chubu Region; 9105164	26/07/2022",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2112,SHOFUKU MARU No.1,MIYAGI-KEN,Kesennuma,9880016,"Miyagi Prefecture,Tohoku; 9896660",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-1776,SHOFUKUMARU No.7,,Kesennuma,9880016,"Miyagi Prefecture,Tohoku; 9011179",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2102,SHOKI MARU No.36,,Shiogama,9814375,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2018022,"SHOKU EN FOOD TECH CO., Ltd Main Plant",2122-3 Sano,Shingu,6478555,"Wakayama Prefecture,Kinki Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
AM1-746,SHOSHIN MARU No.18,"17-17, Konakano 8 chome",Hachinohe,0310841,"Aomori,Tohoku; 9992218	24/04/2024",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
AM1-744,SHOSHIN MARU No.81,AOMORI-Ken,Hachinohe,0310032,"Aomori,Tohoku; 9931264	26/07/2022",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
IT1-706,SHOUN MARU No.1,,Miyako,0270076,"Iwate Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KN1-761,SUMIYOSHI MARU NO.10,3-8-7 MISAKI,Miura,1000002,"Kanagawa Prefecture,Kanto; 9689859	11/09/2026",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KN1-756,SUMIYOSHI MARU No. 3,KANAGAWA-KEN,Miura,1000002,"Kanagawa Prefecture,Kanto; 9912892	27/07/2022",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KN1-744,SUMIYOSHI MARU No.11,3-8-7 MISAKI,Miura,2380298,"Kanagawa Prefecture,Kanto; 9315604	09/07/2025",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2023064,"SURUGATOYO Co.,Ltd DAIICHI COLD STORAGE, DAINI COLD STORAGE",2307 Tajiri,Yaizu-shi,,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,CS,,,CS - Cold Stores,20/03/2023,
0188003,"Second Factory Marukichi Co., Inc.",,Abashiri,0930044,"Okhotsk Subprefecture,Hokkaidō Prefecture,Hokkaidō Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2025089,Shikoku Milk Transport Corporation,"1-4 Honjo Shinden, Ejiri-cho",Sakaide,7620044,"Kagawa Prefecture,Shikoku Region",Japan,third-country,FFP,CS,,,CS - Cold Stores,27/06/2025,
2016013,"Shinmarusho Co., Ltd. Katsuobushi Factory (Takumi)","1384-1 Miwa,",Yaizu-shi,,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2020001WM,Shiogama Fish Market,1-13-1 Shinhamacho,Shiogama-shi,,"Miyagi,Miyagi Prefecture,Tohoku",Japan,third-country,FFP,WM,,,WM - Wholesale Market,11/09/2023,
MG1-2071,Shoei Maru No.123 (Katsukura Gyogyo Kabushiki Kaisha),,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2110,Shoei Maru No.127,-,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2002,"Shoeimaru 1 (Katukura Gyogyo Co.,Ltd.)",,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-1850,Shofukumaru 38 (K.K. Usufukuhonten),,Kesennuma,9880016,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
