InstallationInspireId,installationName,CountryName,City_of_Facility,Longitude,Latitude,IEDAnnexIMainActivity,IEDMainActivityName,EPRTRAnnexIMainActivity,installationStatus,reportingYear,dateOfStartOfOperation,permitURL,parent_facilityInspireId
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64015919_7463_0,Schweinezuchtanlage Stangengrün,Germany,Kirchberg,12.46226,50.57755,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.landkreis-zwickau.de/informationen-zu-ied-anlagen,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64015919
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63014883_278_0,Schweinezuchtanlage Venusberg,Germany,Drebach,13.01046,50.69588,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),decommissioned,2024,1000-01-01,https://www.erzgebirgskreis.de/de/fachinformationen/abteilung-3/industrieemissions-richtlinie/,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63014883
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/40000065_72_0,Schweinzuchtanlage,Germany,Grebs-Niendorf,11.31365,53.24074,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.stalu-mv.de/wm/Service/Presse_Bekanntmachungen/,https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/40000065
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101692,Sekt- und Weinherstellung,Germany,Freyburg (Unstrut),11.76709,51.21637,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,https://lvwa.sachsen-anhalt.de/das-lvwa/landwirtschaft-umwelt/immissionsschutz-chemikaliensicherheit-gentechnik-umweltvertraeglichkeitspruefung/bekanntmachungen,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100287
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4724,Speiseölraffinerie,Germany,Hamburg,9.97535,53.46875,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,https://www.hamburg.de/betriebe-umwelt/4260014/genehmigung-ied/,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4486
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4737,Speiseölraffinerie einschließlich Fetthärtungsanlage,Germany,Hamburg,9.96252,53.47312,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),decommissioned,2023,1000-01-01,https://www.hamburg.de/betriebe-umwelt/4260014/genehmigung-ied/,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4491
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102318,Sprühtrocknung,Germany,Jessen,12.94937,51.79205,6.4(c),"Treatment and processing of milk only, the quantity of milk received being greater than 200 tonnes per day (average value on an annual basis)",8(c),functional,2024,1000-01-01,https://lvwa.sachsen-anhalt.de/fileadmin/Bibliothek/Politik_und_Verwaltung/LVWA/LVwA/Dokumente/4_landwirtschaftumwelt/402/bekanntmachungen/2016/bmg_gnb.pdf,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101062
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/680018127_80075884_0,Sprühturm-Molketrocknung,Germany,Hünfeld,9.75585,50.68378,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2024,2016-01-29,https://rp-kassel.hessen.de/presse/%C3%B6ffentliche-bekanntmachungen/umweltinformationen-%C3%BCber-anlagen-nach-der-industrieemissions,https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/680018127
https://registry.gdi-de.org/id/de.ni.mu/61000000346-0001,Stall,Germany,"Einbeck, Stadt",9.98515,51.86183,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-northeim.de/bauen-und-umwelt/bauen/immissionsschutz/,https://registry.gdi-de.org/id/de.ni.mu/61000000346
https://registry.gdi-de.org/id/de.ni.mu/61000000558-0001,Stall,Germany,"Hardegsen, Stadt",9.81633,51.68277,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,1000-01-01,https://www.landkreis-northeim.de/bauen-und-umwelt/bauen/immissionsschutz/,https://registry.gdi-de.org/id/de.ni.mu/61000000558
https://registry.gdi-de.org/id/de.ni.mu/61000000945-0001,Stall,Germany,"Moringen, Stadt",9.85137,51.70577,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-northeim.de/bauen-und-umwelt/bauen/immissionsschutz/,https://registry.gdi-de.org/id/de.ni.mu/61000000945
https://registry.gdi-de.org/id/de.ni.mu/61000000287-0001,Stall,Germany,Kalefeld,10.10333,51.76993,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-northeim.de/bauen-und-umwelt/bauen/immissionsschutz/,https://registry.gdi-de.org/id/de.ni.mu/61000000287
https://registry.gdi-de.org/id/de.ni.mu/35801801250-0001,Stall,Germany,"Rethem (Aller), Stadt",9.37176,52.77242,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.heidekreis.de/bauen-planen/bauen-im-heidekreis/umweltschutz/tierhaltungsanlagen-nach-der-industrie-emissions-richtlinie-ied.html#/,https://registry.gdi-de.org/id/de.ni.mu/35801801250
https://registry.gdi-de.org/id/de.ni.mu/35801913470-0001,Stall (BE 8),Germany,"Schneverdingen, Stadt",9.77763,53.09832,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.heidekreis.de/bauen-planen/bauen-im-heidekreis/umweltschutz/tierhaltungsanlagen-nach-der-industrie-emissions-richtlinie-ied.html#/,https://registry.gdi-de.org/id/de.ni.mu/35801913470
https://registry.gdi-de.org/id/de.ni.mu/35800904940-0001,Stall 1 (Altbestand) und Stall 2,Germany,Frankenfeld,9.45801,52.76609,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.heidekreis.de/bauen-planen/bauen-im-heidekreis/umweltschutz/tierhaltungsanlagen-nach-der-industrie-emissions-richtlinie-ied.html#/,https://registry.gdi-de.org/id/de.ni.mu/35800904940
https://registry.gdi-de.org/id/de.ni.mu/33590181473-0001,Stall 1 - 2,Germany,"Freiburg (Elbe), Flecken",9.24921,53.82787,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.landkreis-stade.de/wirtschaft-verkehr-bauen/planen-bauen/immissionsschutz/ied-inspektion-von-tierhaltungsanlagen/,https://registry.gdi-de.org/id/de.ni.mu/33590181473
https://registry.gdi-de.org/id/de.ni.mu/33590171469-0001,Stall 1 - 2,Germany,Fredenbeck,9.3703,53.54648,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",,functional,2024,1000-01-01,https://www.landkreis-stade.de/wirtschaft-verkehr-bauen/planen-bauen/immissionsschutz/ied-inspektion-von-tierhaltungsanlagen/,https://registry.gdi-de.org/id/de.ni.mu/33590171469
https://registry.gdi-de.org/id/de.ni.mu/33590040079-0001,Stall 1 - 3,Germany,Balje,9.16286,53.82894,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.landkreis-stade.de/wirtschaft-verkehr-bauen/planen-bauen/immissionsschutz/ied-inspektion-von-tierhaltungsanlagen/,https://registry.gdi-de.org/id/de.ni.mu/33590040079
https://registry.gdi-de.org/id/de.ni.mu/33590382685-A001,Stall 1 - 4,Germany,"Stade, Hansestadt",9.41668,53.5727,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-stade.de/wirtschaft-verkehr-bauen/planen-bauen/immissionsschutz/ied-inspektion-von-tierhaltungsanlagen/,https://registry.gdi-de.org/id/de.ni.mu/33590382685
https://registry.gdi-de.org/id/de.ni.mu/33590312245-0001,"Stall 1, 2, 3, 4",Germany,Kutenholz,9.33701,53.52029,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-stade.de/wirtschaft-verkehr-bauen/planen-bauen/immissionsschutz/ied-inspektion-von-tierhaltungsanlagen/,https://registry.gdi-de.org/id/de.ni.mu/33590312245
https://registry.gdi-de.org/id/de.ni.mu/33550330066-0001,Stallanlage,Germany,Scharnebeck,10.52512,53.33658,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",,functional,2024,1000-01-01,https://www.landkreis-lueneburg.de/fuer-unsere-buergerinnen-und-buerger/umwelt-und-klimaschutz/abfall-boden-und-immissionsschutz/immissionsschutz.html#Informationen,https://registry.gdi-de.org/id/de.ni.mu/33550330066
https://registry.gdi-de.org/id/de.ni.mu/45801200490-0001,Stallgebäude,Germany,Prinzhöfte,8.49228,52.92913,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.oldenburg-kreis.de/umwelt-und-abfall/immissionsschutz/anlagen-nach-der-ied-richtlinie/genehmigungen-von-ied-anlagen/,https://registry.gdi-de.org/id/de.ni.mu/45801200490
https://registry.gdi-de.org/id/de.ni.mu/36002000064-0001,Stallgebäude (Hähnchenmaststall + Masthähnchenstall),Germany,Soltendieck,10.80735,52.87686,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-uelzen.de/home/landkreis-uelzen-politik-verwaltung-wirtschaft/was-erledige-ich-wo.aspx/oeid-9219640/anliegenid-310334696/,https://registry.gdi-de.org/id/de.ni.mu/36002000064
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2044536/0/0-7061,Sterilisation von Fischmehl,Germany,Bremen,8.77022,53.10069,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2024,1000-01-01,https://umwelt.bremen.de/ie-anlagen/umschlag-und-lagerung-von-fischmehl-60255?asl=bremen213.c.26627.de,https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2044536/0/0
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/88017088_2050_92136533,Strohheizkraftwerk,Germany,Guthmannshausen,11.36109125631428,51.12846733515727,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),decommissioned,2021,1000-01-01,https://www.lra-soemmerda.de/Seiten/Umwelt-%26-Natur.aspx,https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/88017088
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00334,Stärkefabrik,Germany,Schrobenhausen,11.266434620917135,48.57021233254174,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,"https://neuburg-schrobenhausen.de/index.php?La=1&object=tx,3453.5929.1&kuo=2&sub=0",https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00217
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00771,Stärkefabrik,Germany,Sünching,12.353574984030308,48.88648424868369,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00585
https://registry.gdi-de.org/id/de.ni.mu/10258147350-0131,Stärkefabrik,Germany,Emlichheim,6.86463,52.61871,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,https://www.umweltkarten-niedersachsen.de/Umweltkarten/?topic=Luft%20und%20L%C3%A4rm&lang=de&bgLayer=TopographieGrau&catalogNodes=&layers=IED_Anlagen,https://registry.gdi-de.org/id/de.ni.mu/10258147350
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-566028-566-0114146-0001,Stärkefabrik,Germany,Ibbenbüren,7.70549,52.26463,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,http://www.kreis-steinfurt.de/eu-berichtspflichten,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-566028-566-0114146
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102595,Stärkefabrik Zeitz,Germany,Zeitz,12.11345,51.05402,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,1000-01-01,https://lvwa.sachsen-anhalt.de/fileadmin/Bibliothek/Politik_und_Verwaltung/LVWA/LVwA/Dokumente/4_landwirtschaftumwelt/402/bekanntmachungen/2015_4/2015_02_23_1355_Staerke_Suedzucker_Zeitz___4_Ja.pdf,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100498
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45028279_90_0,Stärkegewinnungsanlage,Germany,Golßen,13.57462,51.97189,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(i),functional,2024,1992-07-20,https://lfu.brandenburg.de/lfu/de/aufgaben/immissionsschutz/anlagenueberwachung/ied-anlagen/,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45028279
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000030_831_0,Süßwarenproduktion,Germany,Stadtallendorf,9.00097,50.81986,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",8(b)(i),functional,2024,2014-10-08,https://rp-giessen.hessen.de/presse/%C3%B6ffentliche-bekanntmachungen/umweltinformationen-%C3%BCber-anlagen-nach-der-industrieemissions,https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000030
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01430,Tiehaltung (Geflügel),Germany,Neu-Ulm,10.102348782751859,48.34745784449198,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01120
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-754048-754-0076292-0001,Tierfett-Schmelze,Germany,Versmold,8.24595,52.0515,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2024,1000-01-01,https://www.kreis-guetersloh.de/themen/bauen-wohnen-immissionen/immissionen-umwelt/genehmigungsbescheide-fuer-ied-anlagen/,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-754048-754-0076292
https://registry.gdi-de.org/id/de.ni.mu/02000544360-0001,Tierfutterherstellung,Germany,Bad Fallingbostel,9.695244912366707,52.85778615229483,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),notRegulated,2020,1000-01-01,https://www.umweltkarten-niedersachsen.de/Umweltkarten/?topic=Luft%20und%20L%C3%A4rm&lang=de&bgLayer=TopographieGrau&catalogNodes=&layers=IED_Anlagen,https://registry.gdi-de.org/id/de.ni.mu/02000544360
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01334,Tierfutterherstellung,Germany,Wehringen,10.796764661252793,48.24395558396309,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",8(b)(i),functional,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01044
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102699,Tierfutterherstellung,Germany,Wethau,11.86563,51.13192,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",8(b)(i),functional,2024,1000-01-01,https://lvwa.sachsen-anhalt.de/das-lvwa/landwirtschaft-umwelt/immissionsschutz-chemikaliensicherheit-gentechnik-umweltvertraeglichkeitspruefung/bekanntmachungen,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102698
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01192,Tierfutterherstellung (Werk II),Germany,Kleinheubach,9.220727969646978,49.712668048916946,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",8(b),decommissioned,2020,1000-01-01,,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00923
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00750,Tierhaltung,Germany,Lappersdorf,12.0270744622926,49.08484886359807,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00565
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01035,Tierhaltung,Germany,Wachenroth,10.693197407019953,49.72395126092408,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),disused,2024,1000-01-01,https://www.lfu.bayern.de/download/luft/emissionen/allgemeiner_hinweis_auf_altbescheide.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00794
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00128,Tierhaltung,Germany,Halsbach,12.692653728931834,48.10677814625511,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lra-aoe.de/media/3288/hol-a3j22.pdf,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00101
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00757,Tierhaltung,Germany,Pfatter,12.326073369239442,48.96357398770055,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00572
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-762036-762-9976022-0010,Tierhaltung,Germany,Warburg,9.04825,51.51656,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.kreis-hoexter.de/aktuelles/bekanntmachungen,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-762036-762-9976022
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00291,Tierhaltung,Germany,Aschau a.Inn,12.371600139202613,48.20933501734737,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lra-mue.de/umwelt-klimaschutz-und-energie/immisionsschutz/industrieemmissions-richtlinie,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00184
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00749,Tierhaltung,Germany,Regenstauf,12.139002134274067,49.13803608794337,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00564
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-515000-500-0284165-0002,Tierhaltung,Germany,Münster,7.74304,51.93566,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,http://www.bezreg-muenster.de/de/umwelt_und_natur/immissionsschutzrechtliche_genehmigungsverfahren/index.html,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-515000-500-0284165
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101886,Tierhaltung,Germany,Dähre,10.89291,52.79245,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),disused,2024,1000-01-01,https://lvwa.sachsen-anhalt.de/das-lvwa/landwirtschaft-umwelt/immissionsschutz-chemikaliensicherheit-gentechnik-umweltvertraeglichkeitspruefung/bekanntmachungen,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100521
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00455,Tierhaltung,Germany,Aholming,12.887398812588819,48.727450305755994,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",,decommissioned,2019,1000-01-01,,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00306
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00754,Tierhaltung,Germany,Regenstauf,12.053320991814193,49.16093948122129,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00569
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00280,Tierhaltung,Germany,Oberneukirchen,12.526434393274432,48.16090534171464,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lra-mue.de/umwelt-klimaschutz-und-energie/immisionsschutz/industrieemmissions-richtlinie,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00174
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00753,Tierhaltung,Germany,Regenstauf,12.072503379111692,49.143929265801205,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.landkreis-regensburg.de/buergerservice/natur-umwelt/natur-immissionsschutz/?anlagen-der-industrieemissions-richtlinie-ie-anlagen&orga=254874,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00568
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-566004-500-9994352-N001,Tierhaltung,Germany,Altenberge,7.41919,52.04309,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,http://www.bezreg-muenster.de/de/umwelt_und_natur/immissionsschutzrechtliche_genehmigungsverfahren/index.html,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-566004-500-9994352
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00475,Tierhaltung,Germany,Neustadt a.d.Donau,11.73968310525261,48.84430794637666,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,1000-01-01,https://www.landkreis-kelheim.de/landratsamt/landratsamt/geschaeftsverteilung/?ie-anlagen&orga=3efc25192bff5758e3d499e1acac8721,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00322
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-762028-762-9006509-0010,Tierhaltung,Germany,Nieheim,9.18178,51.84015,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",,notRegulated,2023,1000-01-01,https://www.kreis-hoexter.de/service-kontakt/verwaltung/bekanntmachungen/index.html,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-762028-762-9006509
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01618,Tierhaltung,Germany,Ebensfeld,10.900205397237077,50.07847251437217,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,1000-01-01,https://www.lkr-lif.de/landratsamt/umwelt/immissionsschutz/373.Industrieemissionsrichtlinie-IE-Richtlinie.html,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01390
